2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
3221.38,3342.91,3380.34,3432.53,3511.93,3604.94,3712.55,3835.90,3976.34,4135.42
3226.34,3348.06,3385.55,3437.82,3517.34,3610.50,3718.28,3841.81,3982.47,4141.80
3213.09,3334.32,3371.65,3423.70,3502.90,3595.67,3703.01,3826.04,3966.11,4124.79
3196.80,3317.41,3354.55,3406.34,3485.14,3577.44,3684.23,3806.63,3946.00,4103.87
3189.31,3309.64,3346.69,3398.36,3476.97,3569.06,3675.60,3797.72,3936.76,4094.26
3195.49,3316.05,3353.18,3404.94,3483.71,3575.97,3682.72,3805.07,3944.38,4102.19
3211.69,3332.86,3370.18,3422.21,3501.37,3594.10,3701.39,3824.37,3964.38,4122.99
3226.88,3348.63,3386.12,3438.40,3517.94,3611.11,3718.90,3842.46,3983.14,4142.50
3226.06,3347.77,3385.26,3437.52,3517.04,3610.18,3717.95,3841.48,3982.12,4141.44
3194.98,3315.52,3352.65,3404.40,3483.16,3575.40,3682.14,3804.47,3943.76,4101.54
3203.77,3324.64,3361.87,3413.77,3492.74,3585.24,3692.26,3814.94,3954.61,4112.82
3127.90,3245.92,3282.26,3332.93,3410.03,3500.34,3604.83,3724.60,3860.96,4015.43
2958.86,3070.49,3104.88,3152.81,3225.74,3311.17,3410.01,3523.31,3652.30,3798.42
2734.95,2838.14,2869.92,2914.22,2981.64,3060.60,3151.96,3256.68,3375.92,3510.98
2550.58,2646.80,2676.44,2717.76,2780.63,2854.27,2939.47,3037.13,3148.33,3274.29
2460.51,2553.34,2581.93,2621.79,2682.44,2753.48,2835.67,2929.89,3037.15,3158.66
2424.72,2516.20,2544.38,2583.66,2643.42,2713.43,2794.43,2887.27,2992.98,3112.72
2449.93,2542.36,2570.83,2610.52,2670.91,2741.64,2823.48,2917.29,3024.10,3145.08
2531.26,2626.75,2656.17,2697.17,2759.57,2832.65,2917.21,3014.13,3124.48,3249.49
2653.40,2753.51,2784.34,2827.33,2892.73,2969.34,3057.98,3159.58,3275.26,3406.29
2794.32,2899.74,2932.21,2977.48,3046.36,3127.04,3220.38,3327.38,3449.20,3587.19
2930.37,3040.93,3074.98,3122.45,3194.68,3279.29,3377.18,3489.38,3617.13,3761.85
3041.71,3156.47,3191.82,3241.09,3316.07,3403.89,3505.50,3621.97,3754.57,3904.78
3116.48,3234.06,3270.27,3320.75,3397.57,3487.55,3591.66,3710.99,3846.86,4000.76
3152.72,3271.67,3308.30,3359.37,3437.09,3528.11,3633.43,3754.15,3891.59,4047.29
3157.72,3276.86,3313.55,3364.71,3442.54,3533.71,3639.20,3760.11,3897.77,4053.71
3144.88,3263.53,3300.07,3351.01,3428.53,3519.33,3624.39,3744.81,3881.91,4037.22
3129.08,3247.14,3283.50,3334.19,3411.32,3501.66,3606.19,3726.00,3862.42,4016.94
3122.00,3239.79,3276.07,3326.64,3403.60,3493.73,3598.03,3717.57,3853.67,4007.85
3128.40,3246.43,3282.78,3333.46,3410.57,3500.90,3605.40,3725.19,3861.57,4016.07
3144.70,3263.34,3299.88,3350.83,3428.34,3519.14,3624.19,3744.60,3881.69,4036.99
3160.05,3279.27,3315.99,3367.19,3445.08,3536.32,3641.88,3762.88,3900.64,4056.70
3159.70,3278.90,3315.62,3366.81,3444.69,3535.92,3641.47,3762.45,3900.20,4056.24
3129.64,3247.71,3284.08,3334.78,3411.92,3502.28,3606.83,3726.66,3863.10,4017.66
3140.14,3258.62,3295.10,3345.97,3423.38,3514.04,3618.94,3739.17,3876.07,4031.14
3066.68,3182.38,3218.02,3267.70,3343.29,3431.83,3534.28,3651.70,3785.39,3936.84
2900.54,3009.98,3043.68,3090.67,3162.16,3245.91,3342.80,3453.86,3580.32,3723.56
2679.70,2780.80,2811.94,2855.35,2921.40,2998.77,3088.29,3190.89,3307.71,3440.05
2602.91,2701.12,2731.36,2773.53,2837.69,2912.84,2999.79,3099.46,3212.93,3341.48
2511.27,2606.01,2635.19,2675.88,2737.78,2810.28,2894.17,2990.33,3099.81,3223.83
2475.00,2568.38,2597.14,2637.23,2698.24,2769.70,2852.38,2947.14,3055.04,3177.27
2500.96,2595.32,2624.38,2664.90,2726.54,2798.75,2882.30,2978.06,3087.09,3210.60
2584.18,2681.68,2711.71,2753.57,2817.27,2891.88,2978.21,3077.15,3189.81,3317.43
2709.06,2811.27,2842.74,2886.63,2953.41,3031.62,3122.12,3225.85,3343.95,3477.74
2853.08,2960.73,2993.88,3040.10,3110.42,3192.80,3288.11,3397.35,3521.73,3662.63
2992.14,3105.03,3139.79,3188.27,3262.02,3348.41,3448.36,3562.93,3693.38,3841.14
3105.97,3223.15,3259.24,3309.55,3386.11,3475.79,3579.55,3698.47,3833.88,3987.27
3182.44,3302.51,3339.49,3391.04,3469.49,3561.37,3667.68,3789.54,3928.28,4085.44
3219.57,3341.04,3378.45,3430.61,3509.97,3602.92,3710.47,3833.75,3974.11,4133.11
3224.77,3346.43,3383.91,3436.15,3515.63,3608.74,3716.47,3839.94,3980.53,4139.78
