2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
4880.61,5064.75,5121.46,5200.52,5320.82,5461.74,5624.78,5811.65,6024.43,6265.45
4797.16,4978.15,5033.89,5111.60,5229.85,5368.36,5528.61,5712.29,5921.43,6158.33
4611.88,4785.88,4839.47,4914.18,5027.86,5161.01,5315.08,5491.66,5692.72,5920.48
4347.02,4511.03,4561.54,4631.96,4739.11,4864.62,5009.83,5176.28,5365.79,5580.46
4047.05,4199.74,4246.76,4312.32,4412.08,4528.92,4664.12,4819.08,4995.51,5195.37
3969.65,4119.41,4165.54,4229.84,4327.69,4442.31,4574.92,4726.91,4899.97,5096.01
3840.00,3984.87,4029.49,4091.70,4186.35,4297.22,4425.50,4572.53,4739.94,4929.57
3788.99,3931.94,3975.96,4037.34,4130.74,4240.14,4366.71,4511.79,4676.97,4864.09
3833.82,3978.47,4023.01,4085.12,4179.62,4290.31,4418.38,4565.18,4732.32,4921.65
3953.69,4102.85,4148.79,4212.84,4310.29,4424.45,4556.52,4707.91,4880.27,5075.52
4133.31,4289.26,4337.28,4404.24,4506.12,4625.46,4763.54,4921.80,5102.00,5306.12
4340.43,4504.18,4554.62,4624.93,4731.92,4857.23,5002.23,5168.42,5357.65,5572.00
4540.43,4711.73,4764.49,4838.04,4949.96,5081.05,5232.73,5406.58,5604.53,5828.75
4704.28,4881.76,4936.42,5012.63,5128.59,5264.41,5421.56,5601.69,5806.77,6039.09
4814.59,4996.24,5052.18,5130.17,5248.85,5387.86,5548.69,5733.04,5942.94,6180.70
4868.51,5052.19,5108.76,5187.63,5307.63,5448.20,5610.83,5797.25,6009.49,6249.92
4876.68,5060.67,5117.33,5196.33,5316.54,5457.34,5620.25,5806.98,6019.58,6260.41
4858.69,5042.00,5098.45,5177.16,5296.92,5437.21,5599.51,5785.55,5997.37,6237.31
4836.34,5018.80,5075.00,5153.35,5272.56,5412.19,5573.76,5758.94,5969.78,6208.62
4826.68,5008.78,5064.87,5143.06,5262.03,5401.39,5562.63,5747.44,5957.86,6196.23
4836.71,5019.19,5075.39,5153.74,5272.96,5412.61,5574.18,5759.38,5970.24,6209.09
4898.36,5083.16,5140.08,5219.43,5340.17,5481.60,5645.23,5832.79,6046.33,6288.24
5000.91,5189.59,5247.70,5328.71,5451.98,5596.37,5763.43,5954.91,6172.93,6419.89
5060.48,5251.40,5310.20,5392.18,5516.91,5663.02,5832.07,6025.83,6246.45,6496.36
5045.74,5236.11,5294.74,5376.48,5500.85,5646.53,5815.09,6008.29,6228.26,6477.44
4938.91,5125.25,5182.63,5262.64,5384.38,5526.98,5691.97,5881.08,6096.39,6340.30
4741.67,4920.56,4975.66,5052.47,5169.35,5306.25,5464.65,5646.21,5852.93,6087.09
4476.68,4645.58,4697.59,4770.11,4880.46,5009.71,5159.26,5330.67,5525.84,5746.91
4183.97,4341.82,4390.44,4458.22,4561.35,4682.15,4821.92,4982.12,5164.53,5371.15
4137.29,4293.39,4341.46,4408.48,4510.46,4629.91,4768.12,4926.54,5106.91,5311.23
4004.49,4155.58,4202.11,4266.98,4365.68,4481.30,4615.08,4768.41,4942.99,5140.75
3951.71,4100.80,4146.72,4210.74,4308.14,4422.24,4554.25,4705.56,4877.84,5072.99
3988.85,4139.35,4185.69,4250.31,4348.63,4463.80,4597.05,4749.78,4923.68,5120.67
4108.73,4263.75,4311.49,4378.05,4479.32,4597.95,4735.21,4892.53,5071.65,5274.56
4288.80,4450.61,4500.44,4569.92,4675.64,4799.46,4942.74,5106.95,5293.93,5505.72
4496.55,4666.20,4718.45,4791.29,4902.12,5031.95,5182.16,5354.33,5550.36,5772.42
4697.13,4874.35,4928.93,5005.02,5120.80,5256.42,5413.33,5593.18,5797.96,6029.92
4861.28,5044.69,5101.18,5179.93,5299.75,5440.11,5602.51,5788.64,6000.57,6240.64
4971.48,5159.05,5216.81,5297.35,5419.89,5563.43,5729.51,5919.86,6136.60,6382.11
5024.86,5214.44,5272.82,5354.22,5478.08,5623.16,5791.02,5983.42,6202.48,6450.63
5032.12,5221.98,5280.45,5361.96,5486.00,5631.29,5799.40,5992.07,6211.45,6459.96
5013.00,5202.14,5260.38,5341.59,5465.16,5609.90,5777.36,5969.30,6187.85,6435.41
4989.47,5177.71,5235.69,5316.51,5439.50,5583.56,5750.23,5941.28,6158.80,6405.20
4978.69,5166.53,5224.38,5305.03,5427.75,5571.50,5737.82,5928.45,6145.50,6391.37
5008.57,5197.54,5255.73,5336.87,5460.33,5604.94,5772.25,5964.03,6182.38,6429.73
5110.85,5303.68,5363.06,5445.85,5571.83,5719.39,5890.13,6085.82,6308.63,6561.03
5197.76,5393.86,5454.26,5538.46,5666.58,5816.65,5990.29,6189.31,6415.91,6672.60
5238.12,5435.74,5496.60,5581.46,5710.57,5861.81,6036.80,6237.36,6465.72,6724.40
5205.22,5401.60,5462.09,5546.41,5674.71,5825.00,5998.89,6198.19,6425.12,6682.17
5084.71,5276.55,5335.63,5418.00,5543.34,5690.14,5860.00,6054.69,6276.37,6527.47
4879.87,5063.98,5120.68,5199.73,5320.02,5460.91,5623.93,5810.77,6023.52,6264.50
4612.88,4786.92,4840.51,4915.24,5028.94,5162.13,5316.23,5492.85,5693.95,5921.76
4321.56,4484.60,4534.82,4604.82,4711.35,4836.12,4980.49,5145.96,5334.36,5547.78
4209.77,4368.60,4417.52,4485.71,4589.48,4711.03,4851.66,5012.85,5196.38,5404.27
4077.77,4231.62,4279.00,4345.05,4445.57,4563.30,4699.52,4855.66,5033.43,5234.81
4025.20,4177.06,4223.83,4289.04,4388.25,4504.47,4638.94,4793.06,4968.54,5167.32
4054.40,4207.37,4254.48,4320.16,4420.09,4537.15,4672.60,4827.84,5004.59,5204.81
4172.00,4329.40,4377.88,4445.46,4548.30,4668.75,4808.12,4967.86,5149.75,5355.78
4348.71,4512.78,4563.31,4633.76,4740.95,4866.51,5011.78,5178.29,5367.88,5582.63
4552.60,4724.36,4777.26,4851.00,4963.22,5094.67,5246.75,5421.07,5619.54,5844.37
4749.41,4928.60,4983.78,5060.72,5177.79,5314.92,5473.58,5655.43,5862.48,6097.03
4910.41,5095.67,5152.73,5232.27,5353.31,5495.09,5659.12,5847.14,6061.21,6303.71
5018.39,5207.73,5266.04,5347.34,5471.04,5615.93,5783.57,5975.73,6194.51,6442.34
5070.56,5261.86,5320.78,5402.92,5527.90,5674.30,5843.69,6037.84,6258.89,6509.30
5077.44,5269.01,5328.00,5410.26,5535.41,5682.01,5851.63,6046.04,6267.39,6518.14
