2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
1669.76,1732.76,1752.16,1779.21,1820.37,1868.58,1924.36,1988.29,2061.09,2143.55
1663.10,1725.84,1745.17,1772.11,1813.10,1861.12,1916.68,1980.36,2052.86,2134.99
1654.90,1717.34,1736.57,1763.38,1804.17,1851.95,1907.23,1970.60,2042.74,2124.47
1651.14,1713.44,1732.63,1759.37,1800.07,1847.74,1902.90,1966.12,2038.11,2119.65
1654.27,1716.69,1735.91,1762.71,1803.48,1851.24,1906.51,1969.85,2041.97,2123.66
1662.45,1725.17,1744.49,1771.42,1812.40,1860.40,1915.93,1979.59,2052.06,2134.16
1675.24,1738.45,1757.91,1785.05,1826.35,1874.71,1930.68,1994.82,2067.86,2150.59
1706.50,1770.89,1790.72,1818.36,1860.42,1909.69,1966.70,2032.04,2106.44,2190.71
1713.33,1777.97,1797.88,1825.63,1867.86,1917.33,1974.57,2040.17,2114.86,2199.47
1685.51,1749.10,1768.68,1795.99,1837.53,1886.20,1942.50,2007.04,2080.52,2163.76
1621.26,1682.43,1701.27,1727.53,1767.49,1814.30,1868.46,1930.54,2001.22,2081.28
1528.35,1586.01,1603.77,1628.53,1666.20,1710.33,1761.38,1819.90,1886.53,1962.01
1422.65,1476.32,1492.86,1515.90,1550.97,1592.04,1639.57,1694.04,1756.06,1826.32
1393.84,1446.43,1462.63,1485.21,1519.56,1559.81,1606.37,1659.74,1720.51,1789.34
1348.33,1399.20,1414.86,1436.71,1469.94,1508.87,1553.91,1605.54,1664.32,1730.91
1330.42,1380.61,1396.07,1417.62,1450.41,1488.83,1533.27,1584.21,1642.21,1707.91
1346.15,1396.94,1412.58,1434.39,1467.57,1506.44,1551.41,1602.95,1661.64,1728.12
1388.23,1440.61,1456.74,1479.23,1513.45,1553.53,1599.90,1653.06,1713.58,1782.13
1451.29,1506.05,1522.91,1546.42,1582.19,1624.09,1672.58,1728.15,1791.42,1863.09
1524.00,1581.50,1599.20,1623.89,1661.46,1705.46,1756.37,1814.72,1881.16,1956.42
1594.21,1654.36,1672.88,1698.71,1738.00,1784.03,1837.29,1898.33,1967.83,2046.56
1651.73,1714.05,1733.24,1760.00,1800.71,1848.40,1903.58,1966.82,2038.83,2120.40
1690.45,1754.23,1773.87,1801.26,1842.93,1891.73,1948.21,2012.93,2086.63,2170.11
1709.38,1773.87,1793.74,1821.43,1863.56,1912.92,1970.02,2035.47,2109.99,2194.41
1712.25,1776.85,1796.74,1824.48,1866.69,1916.12,1973.32,2038.88,2113.53,2198.09
1705.93,1770.29,1790.11,1817.75,1859.80,1909.05,1966.04,2031.36,2105.73,2189.98
1698.08,1762.15,1781.88,1809.38,1851.24,1900.27,1956.99,2022.01,2096.04,2179.90
1694.69,1758.63,1778.32,1805.77,1847.54,1896.47,1953.08,2017.97,2091.86,2175.54
1698.20,1762.27,1782.01,1809.52,1851.38,1900.41,1957.14,2022.16,2096.20,2180.06
1714.25,1778.93,1798.84,1826.61,1868.87,1918.36,1975.63,2041.27,2116.00,2200.66
1751.46,1817.54,1837.89,1866.26,1909.43,1960.00,2018.51,2085.57,2161.93,2248.42
1773.96,1840.89,1861.51,1890.24,1933.97,1985.19,2044.45,2112.37,2189.71,2277.32
