2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
2907.89,3017.60,3051.39,3098.49,3170.17,3254.13,3351.27,3462.61,3589.38,3732.99
2896.27,3005.55,3039.20,3086.12,3157.51,3241.13,3337.88,3448.78,3575.05,3718.08
2881.99,2990.73,3024.21,3070.90,3141.94,3225.15,3321.42,3431.78,3557.42,3699.74
2875.45,2983.93,3017.35,3063.93,3134.81,3217.83,3313.88,3423.98,3549.34,3691.34
2880.90,2989.59,3023.07,3069.74,3140.75,3223.93,3320.17,3430.48,3556.07,3698.34
2895.16,3004.39,3038.03,3084.93,3156.29,3239.88,3336.60,3447.45,3573.67,3716.64
2919.25,3029.38,3063.31,3110.60,3182.55,3266.84,3364.36,3476.14,3603.40,3747.57
2973.24,3085.42,3119.97,3168.13,3241.42,3327.26,3426.59,3540.43,3670.05,3816.88
2984.53,3097.13,3131.81,3180.16,3253.72,3339.89,3439.59,3553.87,3683.98,3831.37
2935.53,3046.28,3080.39,3127.94,3200.30,3285.06,3383.12,3495.52,3623.50,3768.47
2823.27,2929.79,2962.60,3008.33,3077.92,3159.44,3253.75,3361.85,3484.94,3624.36
2661.31,2761.72,2792.64,2835.75,2901.35,2978.19,3067.09,3169.00,3285.02,3416.44
2477.22,2570.68,2599.47,2639.60,2700.66,2772.18,2854.94,2949.79,3057.78,3180.12
2429.09,2520.73,2548.96,2588.31,2648.18,2718.31,2799.46,2892.47,2998.37,3118.32
2349.75,2438.41,2465.71,2503.77,2561.69,2629.54,2708.03,2798.00,2900.44,3016.48
2318.54,2406.01,2432.95,2470.51,2527.66,2594.61,2672.06,2760.83,2861.91,2976.41
2345.97,2434.48,2461.74,2499.75,2557.57,2625.31,2703.67,2793.50,2895.78,3011.63
2419.32,2510.59,2538.70,2577.90,2637.53,2707.38,2788.20,2880.83,2986.31,3105.78
2529.23,2624.65,2654.04,2695.01,2757.35,2830.38,2914.87,3011.71,3121.98,3246.88
2655.95,2756.16,2787.02,2830.04,2895.51,2972.20,3060.92,3162.62,3278.40,3409.57
2778.33,2883.15,2915.44,2960.45,3028.93,3109.15,3201.96,3308.34,3429.46,3566.67
2878.59,2987.19,3020.64,3067.27,3138.23,3221.34,3317.50,3427.72,3553.22,3695.37
2946.09,3057.24,3091.47,3139.19,3211.81,3296.87,3395.29,3508.09,3636.53,3782.02
2979.08,3091.47,3126.09,3174.35,3247.78,3333.79,3433.31,3547.38,3677.26,3824.37
2984.08,3096.66,3131.33,3179.67,3253.23,3339.39,3439.07,3553.33,3683.43,3830.79
2973.06,3085.23,3119.78,3167.94,3241.22,3327.06,3426.38,3540.22,3669.83,3816.66
2959.39,3071.04,3105.43,3153.37,3226.31,3311.76,3410.62,3523.93,3652.95,3799.10
2953.48,3064.91,3099.23,3147.07,3219.87,3305.15,3403.81,3516.90,3645.66,3791.51
2959.61,3071.27,3105.66,3153.61,3226.56,3312.01,3410.88,3524.20,3653.23,3799.38
2989.21,3101.98,3136.72,3185.14,3258.82,3345.13,3444.98,3559.44,3689.76,3837.38
3053.71,3168.92,3204.40,3253.87,3329.14,3417.31,3519.32,3636.25,3769.37,3920.18
3092.48,3209.15,3245.08,3295.18,3371.41,3460.69,3564.00,3682.41,3817.23,3969.95
3085.69,3202.10,3237.96,3287.95,3364.01,3453.10,3556.18,3674.33,3808.85,3961.23
3021.93,3135.94,3171.06,3220.01,3294.50,3381.75,3482.70,3598.41,3730.15,3879.39
2902.00,3011.49,3045.21,3092.22,3163.75,3247.54,3344.48,3455.60,3582.12,3725.43
2739.82,2843.19,2875.02,2919.41,2986.94,3066.05,3157.57,3262.48,3381.92,3517.23
2560.20,2656.79,2686.54,2728.02,2791.12,2865.04,2950.57,3048.60,3160.21,3286.64
