2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
3192.70,3313.15,3350.25,3401.97,3480.66,3572.85,3679.50,3801.75,3940.94,4098.60
3102.50,3219.55,3255.60,3305.86,3382.34,3471.91,3575.56,3694.35,3829.61,3982.82
2930.08,3040.63,3074.68,3122.14,3194.37,3278.96,3376.85,3489.04,3616.78,3761.48
2712.30,2814.63,2846.14,2890.08,2956.94,3035.25,3125.85,3229.71,3347.95,3481.89
2633.09,2732.43,2763.03,2805.69,2870.59,2946.61,3034.57,3135.39,3250.19,3380.22
2541.05,2636.92,2666.45,2707.61,2770.24,2843.61,2928.50,3025.79,3136.57,3262.06
2504.62,2599.11,2628.22,2668.79,2730.53,2802.84,2886.51,2982.41,3091.60,3215.29
2530.69,2626.17,2655.57,2696.57,2758.95,2832.01,2916.55,3013.45,3123.78,3248.76
2614.26,2712.89,2743.27,2785.61,2850.05,2925.53,3012.87,3112.96,3226.94,3356.04
2739.66,2843.02,2874.86,2919.24,2986.77,3065.87,3157.39,3262.29,3381.73,3517.02
2884.29,2993.11,3026.63,3073.35,3144.45,3227.72,3324.08,3434.51,3560.26,3702.69
3023.94,3138.02,3173.16,3222.15,3296.68,3383.99,3485.01,3600.80,3732.63,3881.96
3138.24,3256.64,3293.11,3343.95,3421.30,3511.91,3616.75,3736.91,3873.72,4028.70
3215.04,3336.34,3373.69,3425.78,3505.02,3597.85,3705.25,3828.35,3968.52,4127.29
3252.32,3375.02,3412.82,3465.50,3545.67,3639.57,3748.22,3872.75,4014.54,4175.15
3257.53,3380.43,3418.29,3471.06,3551.35,3645.41,3754.23,3878.96,4020.97,4181.84
3244.39,3366.79,3404.49,3457.05,3537.02,3630.69,3739.08,3863.30,4004.74,4164.96
3228.15,3349.94,3387.45,3439.75,3519.32,3612.52,3720.36,3843.97,3984.70,4144.12
3220.76,3342.27,3379.70,3431.87,3511.26,3604.25,3711.85,3835.17,3975.58,4134.63
3227.11,3348.87,3386.36,3438.64,3518.19,3611.36,3719.17,3842.73,3983.42,4142.79
3243.54,3365.91,3403.60,3456.15,3536.10,3629.75,3738.10,3862.29,4003.70,4163.88
3258.94,3381.89,3419.76,3472.56,3552.89,3646.98,3755.85,3880.63,4022.71,4183.65
3277.14,3400.78,3438.86,3491.95,3572.73,3667.35,3776.82,3902.30,4045.17,4207.01
3310.35,3435.24,3473.71,3527.34,3608.93,3704.51,3815.10,3941.85,4086.17,4249.64
3276.27,3399.88,3437.95,3491.02,3571.78,3666.38,3775.82,3901.27,4044.10,4205.90
3162.01,3281.31,3318.05,3369.28,3447.22,3538.51,3644.14,3765.21,3903.06,4059.22
2979.60,3092.01,3126.63,3174.90,3248.34,3334.37,3433.91,3548.00,3677.90,3825.04
2764.00,2868.28,2900.40,2945.18,3013.31,3093.11,3185.44,3291.28,3411.78,3548.27
2682.67,2783.88,2815.05,2858.51,2924.64,3002.09,3091.71,3194.43,3311.38,3443.86
2590.68,2688.42,2718.52,2760.49,2824.35,2899.15,2985.69,3084.89,3197.83,3325.77
2554.16,2650.53,2680.20,2721.58,2784.54,2858.28,2943.61,3041.40,3152.76,3278.89
2574.62,2671.76,2701.67,2743.38,2806.84,2881.18,2967.19,3065.77,3178.01,3305.15
2656.92,2757.16,2788.03,2831.07,2896.56,2973.28,3062.03,3163.77,3279.60,3410.81
2780.50,2885.40,2917.71,2962.75,3031.29,3111.57,3204.45,3310.91,3432.13,3569.44
2923.04,3033.32,3067.29,3114.64,3186.69,3271.08,3368.73,3480.65,3608.08,3752.43
3060.65,3176.12,3211.68,3261.26,3336.70,3425.07,3527.32,3644.51,3777.94,3929.09
3173.24,3292.96,3329.83,3381.24,3459.45,3551.07,3657.08,3778.58,3916.92,4073.63
3248.81,3371.38,3409.13,3461.76,3541.84,3635.64,3744.17,3868.56,4010.20,4170.64
3285.38,3409.34,3447.51,3500.73,3581.71,3676.57,3786.32,3912.12,4055.35,4217.59
3290.33,3414.47,3452.70,3506.00,3587.10,3682.10,3792.02,3918.01,4061.45,4223.94
3277.17,3400.82,3438.90,3491.98,3572.76,3667.38,3776.86,3902.34,4045.21,4207.05
3261.00,3384.03,3421.92,3474.75,3555.13,3649.28,3758.22,3883.08,4025.25,4186.29
3253.59,3376.34,3414.15,3466.85,3547.05,3640.99,3749.68,3874.26,4016.10,4176.78
3259.77,3382.76,3420.64,3473.44,3553.79,3647.91,3756.81,3881.62,4023.74,4184.72
3275.93,3399.52,3437.59,3490.66,3571.41,3665.99,3775.43,3900.86,4043.68,4205.45
3315.36,3440.44,3478.96,3532.67,3614.39,3710.11,3820.87,3947.81,4092.35,4256.07
3373.22,3500.48,3539.68,3594.32,3677.47,3774.86,3887.55,4016.71,4163.76,4330.35
3381.85,3509.44,3548.74,3603.52,3686.88,3784.53,3897.50,4026.99,4174.42,4341.43
3322.84,3448.21,3486.82,3540.65,3622.55,3718.49,3829.49,3956.72,4101.59,4265.68
3193.77,3314.26,3351.38,3403.11,3481.84,3574.05,3680.74,3803.03,3942.26,4099.98
3010.11,3123.67,3158.65,3207.41,3281.61,3368.52,3469.07,3584.33,3715.56,3864.21
