2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
11777.07,12148.47,13618.32,15180.80,16761.83,18398.22,20075.06,21775.33,23480.24,25169.15
12172.60,12556.47,14075.68,15690.64,17324.76,19016.12,20749.27,22506.64,24268.82,26014.44
12437.21,12829.42,14381.66,16031.72,17701.37,19429.49,21200.32,22995.90,24796.37,26579.95
12564.12,12960.34,14528.41,16195.32,17882.00,19627.75,21416.65,23230.55,25049.40,26851.17
12579.51,12976.21,14546.21,16215.15,17903.90,19651.79,21442.88,23259.00,25080.08,26884.06
12531.36,12926.54,14490.53,16153.08,17835.37,19576.57,21360.80,23169.97,24984.08,26781.15
12473.05,12866.40,14423.11,16077.93,17752.39,19485.49,21261.42,23062.17,24867.84,26656.55
12446.29,12838.79,14392.16,16043.43,17714.29,19443.67,21215.79,23012.68,24814.47,26599.35
12468.10,12861.29,14417.38,16071.54,17745.34,19477.75,21252.97,23053.01,24857.96,26645.96
12525.62,12920.62,14483.89,16145.69,17827.20,19567.61,21351.02,23159.37,24972.64,26768.89
12809.19,13213.14,14811.80,16511.21,18230.80,20010.60,21834.39,23683.68,25538.00,27374.92
12991.33,13401.02,15022.42,16746.00,18490.03,20295.14,22144.87,24020.45,25901.14,27764.18
12985.52,13395.03,15015.70,16738.50,18481.76,20286.07,22134.96,24009.70,25889.56,27751.76
12748.48,13150.67,14742.63,16434.95,18147.42,19920.11,21737.00,23579.64,25427.60,27258.50
12266.68,12653.68,14185.50,15813.90,17461.69,19167.43,20915.72,22688.81,24467.02,26228.83
11604.88,11971.02,13420.24,14960.85,16519.79,18133.58,19787.64,21465.18,23147.59,24814.49
10866.91,11209.77,12566.89,14009.59,15469.46,16980.71,18529.70,20100.70,21676.27,23237.34
10134.82,10454.43,11719.31,13063.91,14424.47,15832.68,17275.69,18738.87,20206.04,21659.43
9817.91,10127.53,11352.86,12655.42,13973.43,15337.61,16735.50,18152.92,19574.22,20982.17
9691.78,9997.42,11207.01,12492.83,13793.92,15140.56,16520.49,17919.71,19322.74,20712.60
9786.99,10095.63,11317.10,12615.55,13929.42,15289.30,16682.78,18095.74,19512.56,20916.08
10066.26,10383.70,11640.03,12975.54,14326.89,15725.57,17158.82,18612.10,20069.35,21512.91
10485.64,10816.31,12124.98,13516.13,14923.79,16380.74,17873.70,19387.53,20905.48,22409.19
10969.12,11315.04,12684.04,14139.33,15611.90,17136.03,18697.82,20281.45,21869.40,23442.44
11435.27,11795.89,13223.08,14740.22,16275.36,17864.26,19492.43,21143.36,22798.79,24438.68
11815.84,12188.47,13663.15,15230.78,16817.01,18458.79,20141.15,21847.02,23557.55,25252.01
12070.11,12450.75,13957.17,15558.53,17178.90,18856.01,20574.57,22317.15,24064.48,25795.41
12191.62,12576.10,14097.68,15715.16,17351.84,19045.84,20781.70,22541.82,24306.75,26055.10
12205.72,12590.64,14113.98,15733.33,17371.91,19067.86,20805.73,22567.88,24334.85,26085.23
